lat,lon
54.47379414969017,18.441467870696584
54.47379414969017,18.45659373081333
54.47379414969017,18.471719590930075
54.47379414969017,18.486845451046822
54.47379414969017,18.501971311163565
54.47379414969017,18.517097171280312
54.47379414969017,18.53222303139706
54.47379414969017,18.547348891513803
54.47379414969017,18.56247475163055
54.47379414969017,18.577600611747293
54.47379414969017,18.59272647186404
54.47379414969017,18.607852331980787
54.47379414969017,18.62297819209753
54.47379414969017,18.638104052214278
54.47379414969017,18.65322991233102
54.47379414969017,18.668355772447768
54.47379414969017,18.683481632564515
54.47379414969017,18.69860749268126
54.47379414969017,18.713733352798005
54.47379414969017,18.72885921291475
54.47379414969017,18.743985073031496
54.47379414969017,18.759110933148243
54.47379414969017,18.774236793264986
54.47379414969017,18.789362653381733
54.47379414969017,18.804488513498477
54.47379414969017,18.819614373615224
54.47379414969017,18.83474023373197
54.47379414969017,18.849866093848714
54.47379414969017,18.86499195396546
54.47379414969017,18.880117814082205
54.46632301405007,18.441467870696584
54.46632301405007,18.45659373081333
54.46632301405007,18.471719590930075
54.46632301405007,18.486845451046822
54.46632301405007,18.501971311163565
54.46632301405007,18.517097171280312
54.46632301405007,18.53222303139706
54.46632301405007,18.547348891513803
54.46632301405007,18.56247475163055
54.46632301405007,18.577600611747293
54.46632301405007,18.59272647186404
54.46632301405007,18.607852331980787
54.46632301405007,18.62297819209753
54.46632301405007,18.638104052214278
54.46632301405007,18.65322991233102
54.46632301405007,18.668355772447768
54.46632301405007,18.683481632564515
54.46632301405007,18.69860749268126
54.46632301405007,18.713733352798005
54.46632301405007,18.72885921291475
54.46632301405007,18.743985073031496
54.46632301405007,18.759110933148243
54.46632301405007,18.774236793264986
54.46632301405007,18.789362653381733
54.46632301405007,18.804488513498477
54.46632301405007,18.819614373615224
54.46632301405007,18.83474023373197
54.46632301405007,18.849866093848714
54.46632301405007,18.86499195396546
54.46632301405007,18.880117814082205
54.458851878409966,18.441467870696584
54.458851878409966,18.45659373081333
54.458851878409966,18.471719590930075
54.458851878409966,18.486845451046822
54.458851878409966,18.501971311163565
54.458851878409966,18.517097171280312
54.458851878409966,18.53222303139706
54.458851878409966,18.547348891513803
54.458851878409966,18.56247475163055
54.458851878409966,18.577600611747293
54.458851878409966,18.59272647186404
54.458851878409966,18.607852331980787
54.458851878409966,18.62297819209753
54.458851878409966,18.638104052214278
54.458851878409966,18.65322991233102
54.458851878409966,18.668355772447768
54.458851878409966,18.683481632564515
54.458851878409966,18.69860749268126
54.458851878409966,18.713733352798005
54.458851878409966,18.72885921291475
54.458851878409966,18.743985073031496
54.458851878409966,18.759110933148243
54.458851878409966,18.774236793264986
54.458851878409966,18.789362653381733
54.458851878409966,18.804488513498477
54.458851878409966,18.819614373615224
54.458851878409966,18.83474023373197
54.458851878409966,18.849866093848714
54.458851878409966,18.86499195396546
54.458851878409966,18.880117814082205
54.451380742769864,18.441467870696584
54.451380742769864,18.45659373081333
54.451380742769864,18.471719590930075
54.451380742769864,18.486845451046822
54.451380742769864,18.501971311163565
54.451380742769864,18.517097171280312
54.451380742769864,18.53222303139706
54.451380742769864,18.547348891513803
54.451380742769864,18.56247475163055
54.451380742769864,18.577600611747293
54.451380742769864,18.59272647186404
54.451380742769864,18.607852331980787
54.451380742769864,18.62297819209753
54.451380742769864,18.638104052214278
54.451380742769864,18.65322991233102
54.451380742769864,18.668355772447768
54.451380742769864,18.683481632564515
54.451380742769864,18.69860749268126
54.451380742769864,18.713733352798005
54.451380742769864,18.72885921291475
54.451380742769864,18.743985073031496
54.451380742769864,18.759110933148243
54.451380742769864,18.774236793264986
54.451380742769864,18.789362653381733
54.451380742769864,18.804488513498477
54.451380742769864,18.819614373615224
54.451380742769864,18.83474023373197
54.451380742769864,18.849866093848714
54.451380742769864,18.86499195396546
54.451380742769864,18.880117814082205
54.443909607129754,18.441467870696584
54.443909607129754,18.45659373081333
54.443909607129754,18.471719590930075
54.443909607129754,18.486845451046822
54.443909607129754,18.501971311163565
54.443909607129754,18.517097171280312
54.443909607129754,18.53222303139706
54.443909607129754,18.547348891513803
54.443909607129754,18.56247475163055
54.443909607129754,18.577600611747293
54.443909607129754,18.59272647186404
54.443909607129754,18.607852331980787
54.443909607129754,18.62297819209753
