lat,lon
54.44856818820764,18.42538889812534
54.44856818820764,18.459952402545106
54.44856818820764,18.494515906964875
54.44856818820764,18.52907941138464
54.44856818820764,18.563642915804408
54.44856818820764,18.598206420224173
54.44856818820764,18.63276992464394
54.44856818820764,18.667333429063707
54.44856818820764,18.701896933483475
54.44856818820764,18.73646043790324
54.44856818820764,18.77102394232301
54.44856818820764,18.805587446742773
54.44856818820764,18.840150951162542
54.44856818820764,18.874714455582307
54.44856818820764,18.909277960002076
54.43612514796948,18.42538889812534
54.43612514796948,18.459952402545106
54.43612514796948,18.494515906964875
54.43612514796948,18.52907941138464
54.43612514796948,18.563642915804408
54.43612514796948,18.598206420224173
54.43612514796948,18.63276992464394
54.43612514796948,18.667333429063707
54.43612514796948,18.701896933483475
54.43612514796948,18.73646043790324
54.43612514796948,18.77102394232301
54.43612514796948,18.805587446742773
54.43612514796948,18.840150951162542
54.43612514796948,18.874714455582307
54.43612514796948,18.909277960002076
54.42368210773131,18.42538889812534
54.42368210773131,18.459952402545106
54.42368210773131,18.494515906964875
54.42368210773131,18.52907941138464
54.42368210773131,18.563642915804408
54.42368210773131,18.598206420224173
54.42368210773131,18.63276992464394
54.42368210773131,18.667333429063707
54.42368210773131,18.701896933483475
54.42368210773131,18.73646043790324
54.42368210773131,18.77102394232301
54.42368210773131,18.805587446742773
54.42368210773131,18.840150951162542
54.42368210773131,18.874714455582307
54.42368210773131,18.909277960002076
54.41123906749315,18.42538889812534
54.41123906749315,18.459952402545106
54.41123906749315,18.494515906964875
54.41123906749315,18.52907941138464
54.41123906749315,18.563642915804408
54.41123906749315,18.598206420224173
54.41123906749315,18.63276992464394
54.41123906749315,18.667333429063707
54.41123906749315,18.701896933483475
54.41123906749315,18.73646043790324
54.41123906749315,18.77102394232301
54.41123906749315,18.805587446742773
54.41123906749315,18.840150951162542
54.41123906749315,18.874714455582307
54.41123906749315,18.909277960002076
54.39879602725498,18.42538889812534
54.39879602725498,18.459952402545106
54.39879602725498,18.494515906964875
54.39879602725498,18.52907941138464
