lat,lon
54.44856818820764,18.42538889812534
54.44856818820764,18.451311526440165
54.44856818820764,18.477234154754992
54.44856818820764,18.503156783069816
54.44856818820764,18.52907941138464
54.44856818820764,18.555002039699467
54.44856818820764,18.58092466801429
54.44856818820764,18.606847296329114
54.43923590802901,18.42538889812534
54.43923590802901,18.451311526440165
54.43923590802901,18.477234154754992
54.43923590802901,18.503156783069816
54.43923590802901,18.52907941138464
54.43923590802901,18.555002039699467
54.43923590802901,18.58092466801429
54.43923590802901,18.606847296329114
54.42990362785039,18.42538889812534
54.42990362785039,18.451311526440165
54.42990362785039,18.477234154754992
54.42990362785039,18.503156783069816
54.42990362785039,18.52907941138464
54.42990362785039,18.555002039699467
54.42990362785039,18.58092466801429
54.42990362785039,18.606847296329114
54.42990362785039,18.63276992464394
54.42057134767177,18.42538889812534
54.42057134767177,18.451311526440165
54.42057134767177,18.477234154754992
54.42057134767177,18.503156783069816
54.42057134767177,18.52907941138464
54.42057134767177,18.555002039699467
54.42057134767177,18.58092466801429
54.42057134767177,18.606847296329114
54.42057134767177,18.63276992464394
54.42057134767177,18.658692552958765
54.41123906749315,18.42538889812534
54.41123906749315,18.451311526440165
54.41123906749315,18.477234154754992
54.41123906749315,18.503156783069816
54.41123906749315,18.52907941138464
54.41123906749315,18.555002039699467
54.41123906749315,18.58092466801429
54.41123906749315,18.606847296329114
54.41123906749315,18.63276992464394
54.41123906749315,18.658692552958765
54.41123906749315,18.684615181273593
54.41123906749315,18.710537809588416
54.40190678731452,18.42538889812534
54.40190678731452,18.451311526440165
54.40190678731452,18.477234154754992
54.40190678731452,18.503156783069816
54.40190678731452,18.52907941138464
54.40190678731452,18.555002039699467
54.40190678731452,18.58092466801429
54.40190678731452,18.606847296329114
54.40190678731452,18.63276992464394
54.40190678731452,18.658692552958765
54.40190678731452,18.684615181273593
54.40190678731452,18.710537809588416
54.392574507135905,18.42538889812534
54.392574507135905,18.451311526440165
54.392574507135905,18.477234154754992
54.392574507135905,18.503156783069816
54.392574507135905,18.52907941138464
54.392574507135905,18.555002039699467
54.392574507135905,18.58092466801429
54.392574507135905,18.606847296329114
54.392574507135905,18.63276992464394
54.392574507135905,18.658692552958765
54.392574507135905,18.684615181273593
54.392574507135905,18.710537809588416
54.38324222695728,18.42538889812534
54.38324222695728,18.451311526440165
54.38324222695728,18.477234154754992
54.38324222695728,18.503156783069816
54.38324222695728,18.52907941138464
54.38324222695728,18.555002039699467
54.38324222695728,18.58092466801429
54.38324222695728,18.606847296329114
54.38324222695728,18.63276992464394
54.38324222695728,18.658692552958765
54.38324222695728,18.684615181273593
54.38324222695728,18.710537809588416
54.38324222695728,18.73646043790324
54.37390994677866,18.42538889812534
54.37390994677866,18.451311526440165
54.37390994677866,18.477234154754992
54.37390994677866,18.503156783069816
54.37390994677866,18.52907941138464
54.37390994677866,18.555002039699467
54.37390994677866,18.58092466801429
54.37390994677866,18.606847296329114
54.37390994677866,18.63276992464394
54.37390994677866,18.658692552958765
54.37390994677866,18.684615181273593
54.37390994677866,18.710537809588416
54.37390994677866,18.73646043790324
54.37390994677866,18.762383066218067
54.37390994677866,18.78830569453289
54.364577666600034,18.42538889812534
54.364577666600034,18.451311526440165
54.364577666600034,18.477234154754992
54.364577666600034,18.503156783069816
54.364577666600034,18.52907941138464
54.364577666600034,18.555002039699467
54.364577666600034,18.58092466801429
54.364577666600034,18.606847296329114
54.364577666600034,18.63276992464394
54.364577666600034,18.658692552958765
54.364577666600034,18.684615181273593
54.364577666600034,18.710537809588416
54.364577666600034,18.73646043790324
54.364577666600034,18.762383066218067
54.364577666600034,18.78830569453289
54.364577666600034,18.814228322847715
54.355245386421416,18.42538889812534
54.355245386421416,18.451311526440165
54.355245386421416,18.477234154754992
54.355245386421416,18.503156783069816
54.355245386421416,18.52907941138464
54.355245386421416,18.555002039699467
54.355245386421416,18.58092466801429
54.355245386421416,18.606847296329114
54.355245386421416,18.63276992464394
54.355245386421416,18.658692552958765
54.355245386421416,18.684615181273593
54.355245386421416,18.710537809588416
54.355245386421416,18.73646043790324
54.355245386421416,18.762383066218067
54.355245386421416,18.78830569453289
54.355245386421416,18.814228322847715
54.34591310624279,18.42538889812534
54.34591310624279,18.451311526440165
54.34591310624279,18.477234154754992
54.34591310624279,18.503156783069816
54.34591310624279,18.52907941138464
